1.0,0.0999745427571223,0.07512348695692381,0.03443235149251895,0.005809585404099967,0.0,0.005964963457071727,0.5697765866501874,0.024457454243189368,0.01862510841411001,0.011008930747851446,0.0063761915713326095,0.006102649143672475,0.006400362554251413,1
1.0,0.10716365286919426,0.026476246478541774,0.00912892110147508,0.0014761082932849819,0.0,0.0014218269058717565,0.4273672161592781,0.006590303527916574,0.003613891822477403,0.0020523866528933043,0.0014731006564970906,0.0014830767875204495,0.0014733480753485258,1
1.0,0.04956397981411801,0.004000397959138966,0.004978650013753682,8.550628621892724E-6,1.0961021909107841E-4,3.3897632613588854E-7,0.5851600635760867,0.00586168405351127,0.0014019387862068003,1.5003333254426027E-4,1.807448564952945E-6,0.0,1.8360503637940594E-6,1
1.0,0.08647174367515499,0.030096175869872788,0.010885863907501186,0.0015242294351521977,0.0,0.001502612508304233,0.5602707773773441,0.01281483065572574,0.005623970235489345,0.002757399530348997,0.0015557108164027573,0.0015274879027411049,0.0015569739756555955,1
1.0,0.07825854361066661,0.03459968069764144,0.01040730160176075,0.0014857002045330716,0.0,0.0014867509058470322,0.5272949125565285,0.01035889177195731,0.0041603438548959044,0.0024884655551510697,0.0015308954157633719,0.0015177577774047356,0.001531520479677143,1
1.0,0.10707166193367372,0.04976696509621169,0.015824880703319697,0.002776065501123727,0.0,0.00283865003590253,0.4781413173856283,0.012354937471025226,0.006499611319502518,0.004285534995183906,0.002913035605228227,0.0029181249628465514,0.0029138926600246083,1
1.0,0.060606814418199484,0.014297124386486336,0.00876690604477055,1.0453916591638642E-4,0.0,5.941862462916723E-5,0.5177530119513728,0.002910562230788148,0.0036482800350421305,6.219145576719991E-4,6.537138879482779E-5,6.644460437998608E-5,6.502517489733789E-5,2
1.0,0.0542353756996992,0.016979275730127846,0.008146263675705152,4.996684895046206E-4,0.0,5.067030257561011E-4,0.49245644040826664,0.0046798226407003965,0.002077354168445333,9.476892965154511E-4,4.78327685107133E-4,4.798188309589731E-4,4.7811139071456235E-4,2
1.0,0.0750609861924516,0.02376687788731691,0.006798317604583455,0.0010041495870752345,0.0,0.0010431965433013797,0.4708194329057734,0.005555363136125285,0.0028431098320512984,0.0014650703421412717,0.0010182761495058537,0.0010320030068188745,0.0010180352454364446,2
1.0,0.05553794050845796,0.024007509357350573,0.008290313319551924,3.7637339251857867E-4,0.0,3.569173155100349E-4,0.5385844694337635,0.0072515425391847,0.00461820294984961,9.706122496820508E-4,3.3773531660633574E-4,3.304416397853601E-4,3.372697814723412E-4,2
