0.14045057904098462,0.006585200742438865,7.350812296972819E-4,2.9558072745044335E-4,6.617370285666234E-6,3.879999483360051E-4,0.007242663460251964,1
0.11025181291406115,0.006277572949596996,2.256971022216478E-4,6.809660628853668E-5,6.729267905998194E-6,4.069598101176403E-4,0.007258111379961637,1
0.049746421934390876,0.0018819671785732233,2.3113050080121565E-5,2.8370280128817306E-5,6.729473435763612E-6,4.117645779879904E-4,0.007259870059745173,1
0.08333576746287626,0.004238320227630246,2.1660821597585997E-4,6.977503083202045E-5,6.724378869723266E-6,4.0747340498508317E-4,0.0072583353509582844,1
0.08617010750094373,0.0039053709610445213,2.559831387336809E-4,6.770554078973595E-5,6.722385000920848E-6,4.0745904794329825E-4,0.007258578936599365,1
0.11143983118275076,0.0062390542566760614,4.265541261904663E-4,1.1583256655072998E-4,6.706116518589178E-6,4.023979578624556E-4,0.00725729740291634,1
0.08428008161345193,0.0030352592721510927,1.0855571919600678E-4,6.540981936557818E-5,6.734214781488919E-6,4.113772361286275E-4,0.007259727967020873,2
0.08535367250051815,0.0027157220631941676,1.2686638158593673E-4,5.8096106640108745E-5,6.731763389049068E-6,4.102799924562314E-4,0.007260750654428832,2
0.09241144858007325,0.003929067028445078,1.835794288800934E-4,4.5961156696296315E-5,6.7267062406482285E-6,4.087133420221709E-4,0.0072606873537709475,2
0.0795977830367399,0.002676752823348769,1.746989728914298E-4,5.7837606339746175E-5,6.733970666534849E-6,4.10689033067407E-4,0.007260453613662898,2
0.07669541548355159,0.0025717606581691075,1.2760745244827398E-4,3.724465512949879E-5,6.7307999856671285E-6,4.10510043467262E-4,0.007260235981688828,2
0.06834050458177718,0.0013609495590001955,1.6931141512029543E-4,3.4242764145913614E-5,6.730397315772036E-6,4.1075988172378493E-4,0.007260335453325709,2
0.0414219434751795,0.0031400169565063063,7.189627943127528E-5,8.331103597548406E-6,6.7285665514786004E-6,4.1111039249642914E-4,0.007259915059589476,3
0.02676199649681008,0.0020516318559620525,3.609458525029732E-5,2.9420362629361654E-6,6.7287355195750255E-6,4.1141694421986197E-4,0.007259900472654061,3
0.03700232125115283,0.00338761520299275,7.758588680868308E-5,8.681984467063636E-6,6.72854555730712E-6,4.1104507509623453E-4,0.00725989041549162,3
0.03174240023993763,0.0025645371755981367,6.192687180148304E-5,6.348798406123658E-6,6.728640773998191E-6,4.112295806435308E-4,0.007259896637465586,3
0.03181923254900323,0.0031161625224756244,4.6279803838440786E-5,4.71624274364559E-6,6.7286975884483555E-6,4.1128882601849953E-4,0.00725989804223601,3
0.039751268763819514,0.00397959948758619,6.903577311432967E-5,7.621543689599018E-6,6.728588403574437E-6,4.110857312539514E-4,0.0072599059967894675,3
0.037822389976063533,0.004994626464230316,2.4254421791130983E-6,8.751804443163813E-7,6.72876436863387E-6,4.115947489459559E-4,0.0072599031589668725,4
0.05100508819258964,0.007575895729865343,3.7014461371959986E-6,2.935694511340059E-6,6.728772846321713E-6,4.1179514729467473E-4,0.007259903101121079,4
0.04116566108000162,0.005366127570240954,6.771387306710663E-6,3.960470613030438E-7,6.72876247206989E-6,4.1151958581841526E-4,0.007259903275520918,4
0.03566200101101395,0.00462549840237496,4.982629632831866E-6,7.076140297203613E-7,6.728764138287907E-6,4.115544924375952E-4,0.0072599034144221,4
0.04252474391676088,0.005954528349459706,2.440259495970273E-6,8.453606210351249E-7,6.728764342027273E-6,4.115888121226392E-4,0.0072599032041170825,4
0.03445738640453164,0.004394303992413552,5.514830378072764E-6,3.4367517593836246E-7,6.728762655610248E-6,4.1152590440910955E-4,0.007259903270307041,4
0.009430982504594912,2.4419276975698207E-4,7.483619383672956E-6,3.877160970936325E-7,6.728762419261058E-6,4.1154360300348395E-4,0.007259903222204676,5
0.011003371956563578,8.232591251605784E-4,3.4625353919033904E-7,1.0308080110614572E-7,6.728763128027578E-6,4.115503868465961E-4,0.007259903227244311,5
0.025821910044914236,0.0029873711674385803,2.704904230293181E-6,3.8279237805106047E-7,6.728763497240224E-6,4.115535446727908E-4,0.007259903249150335,5
0.02159550413245317,0.0022802641639306635,8.121815199312285E-6,1.3327382811234002E-6,6.728766513414175E-6,4.1157877344359856E-4,0.007259903831266774,5
0.020739936714495335,0.001601312046432713,3.305637395765314E-6,9.77729304147248E-7,6.728763920262716E-6,4.115785269167243E-4,0.007259903565585025,5
0.023748940105459065,0.002433581476616051,3.19505175286132E-6,1.022155358609701E-6,6.728764822756459E-6,4.115983394928753E-4,0.007259903063757692,5
0.07342244297253758,2.6275235668899013E-4,1.972651069346011E-6,7.902511742378663E-5,6.729385138330328E-6,4.1282596359773185E-4,0.007260067881405099,6
0.09612340296061896,1.7047420831728223E-4,3.930492034792864E-6,2.9014221171734473E-4,6.719272551396899E-6,4.081010785137086E-4,0.007259357718377752,6
0.10139492393845981,2.592709916524914E-4,1.2614284020586179E-5,2.2758458805205377E-4,6.728382380115145E-6,4.1179146701624404E-4,0.007257309493858456,6
0.060429781558652584,3.9725264459479487E-4,2.6956224393562335E-6,4.8546122968085346E-5,6.728548223097738E-6,4.1057331608250464E-4,0.00726001274500437,6
0.07746524097952355,4.1528667529148127E-4,1.9406353822757582E-5,8.450974997778833E-5,6.7286211697062996E-6,4.106647849758225E-4,0.007260630734588333,6
0.08217056479119432,3.716006879297799E-4,2.1346154937907507E-5,7.254013003069803E-5,6.72726614910326E-6,4.104704136579265E-4,0.007260420463360815,6
0.17039973624750585,0.021950305629891982,0.001969066445656084,4.7135358532966097E-4,6.938411879263756E-6,3.9943722323340143E-4,0.007174272861727649,7
0.16264498385997414,0.01833499188786658,0.001347942601993693,5.127231836651985E-4,7.054936308274053E-6,4.1377370588884795E-4,0.007201566745998531,7
0.15892034638338895,0.02178480636316993,0.0012567419235471095,7.594182390496451E-4,7.444495876912509E-6,4.6938757391540694E-4,0.007218368554351009,7
0.2102838805326425,0.03374431052868365,0.003892160337119502,0.0026559924257088903,1.503826746548397E-5,7.544478800014232E-4,0.006841283302937676,7
0.16586869145248773,0.022095769676430788,0.0017626000887547685,0.001809114770637524,9.953391811213309E-6,6.178900923155928E-4,0.007218132030126388,7
0.1601355127667416,0.01656701874800729,0.0013094829980168229,4.310762081566501E-4,6.913336484694299E-6,4.082899784607523E-4,0.0072033254114150895,7
0.10275526460292546,0.011128361245048748,6.621416362030938E-4,2.2009239533234465E-4,6.795557959748549E-6,4.165294821681631E-4,0.007270740456763996,8
0.1261132299296469,0.012118021324962085,0.0010445853442099505,3.735060332705036E-4,6.871397684416916E-6,4.1745087941625134E-4,0.007299152328816648,8
0.11404975379420235,0.00897097929349174,8.141669343950196E-4,2.9878741678922164E-4,6.8308500209861315E-6,4.1706365417569106E-4,0.007282498314697181,8
0.0998393055225764,0.01091114606622868,5.994591672196088E-4,2.484065806296775E-4,6.81552053563798E-6,4.2640206335735516E-4,0.0072685726539178765,8
0.1182178104769501,0.012688816399974465,0.0011156173246471175,1.938193981971643E-4,6.729894117380938E-6,4.047383036178223E-4,0.007279061963344356,8
0.1004671362463598,0.007495650499027222,6.750725874764766E-4,2.074307475829338E-4,6.7703758003532E-6,4.133520990066908E-4,0.007273833950921955,8
0.14590141034630372,0.014911596403883308,0.0012384556771132588,6.153117138796378E-4,7.254967583219349E-6,4.62526947002368E-4,0.00728284141025819,9
0.21930638348958578,0.032954809909820415,0.0011477153605866405,9.890820273978417E-4,7.779928397215292E-6,5.906982925758961E-4,0.007243923983765127,9
0.1655265273766899,0.027288464160432544,0.001761281627126496,0.0013189403485073861,8.73906764230013E-6,6.164098761616759E-4,0.00725962136050742,9
0.1826317962352658,0.03233737647606039,0.002172963908491457,0.0016954765693246738,9.982939367547654E-6,7.042596628532881E-4,0.007268157889602655,9
0.11968999298830933,0.014439025468997264,8.141958235033576E-4,7.067901491243913E-4,7.264586271718778E-6,4.939991134980824E-4,0.007264112314833656,9
0.13014816651346792,0.014276644428945887,0.0010720121045219091,7.684766772837357E-4,7.425053601154859E-6,5.023925154308198E-4,0.007268728740403442,9
0.04960641872273745,0.003103337280732094,3.303370035029322E-5,3.759654612452165E-5,6.729983600032911E-6,4.132407946251326E-4,0.007259793047479307,10
0.03739609120257133,1.9570250355550553E-4,3.5914848717947906E-6,9.030095756096117E-6,6.728711827213097E-6,4.115898427163823E-4,0.007259901832548086,10
0.03549907738337736,7.448985799857742E-4,3.3101487245148E-5,6.199615724789018E-6,6.728838023339241E-6,4.114955491458493E-4,0.007259913460398234,10
0.056282409153743315,0.0012192520601969447,9.412087549509114E-5,2.5341795295503895E-5,6.7296365847862554E-6,4.12286490677061E-4,0.0072600898793498195,10
0.06019820150204194,4.27953673169716E-4,1.2785614107572717E-4,1.1563317889608667E-5,6.729143843707431E-6,4.113681083434239E-4,0.007259952281575367,10
0.042750454110741666,3.4442448314101967E-4,8.233322466278104E-5,2.6927490317386927E-5,6.729545089165381E-6,4.1181729792022644E-4,0.007259690835859706,10
0.10850535408339092,0.015407566315282386,1.229637053452354E-4,1.2365507031143524E-4,6.7439067646189815E-6,4.268819822137942E-4,0.007259518838217278,11
0.12063084811269244,0.0196400434084428,2.6110303425653115E-4,2.654031360803016E-4,6.798217769904982E-6,4.4856875696027435E-4,0.007258279469988398,11
0.07135656578376014,0.008563080870814864,1.0893867694376071E-4,9.813931835453188E-5,6.738837063026025E-6,4.2043787032167726E-4,0.007259639320096253,11
0.11701333562910182,0.021367320007304867,2.0806020839069506E-4,1.830640225739227E-4,6.7644088630660386E-6,4.37552107365924E-4,0.0072593745414657,11
0.1432393228246953,0.030302794955858175,1.3934560039558704E-4,1.1644470260835587E-4,6.743519278299575E-6,4.304940582636097E-4,0.007259576109150717,11
